Acquired on 3/17/2019 at 11:34:51
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  1.538331
Filter Resolution Bandwidth (pm):  9.680021
Convolved Resolution Bandwidth (pm):  9.801493

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)
   1.52504587E+003	1.96579306E+005	-1.94650817E+001
   1.52504711E+003	1.96579146E+005	-1.94559193E+001
   1.52504835E+003	1.96578986E+005	-1.94541117E+001
   1.52504958E+003	1.96578827E+005	-1.94640334E+001
   1.52505082E+003	1.96578667E+005	-1.94826751E+001
   1.52505206E+003	1.96578507E+005	-1.95061145E+001
   1.52505330E+003	1.96578348E+005	-1.95306263E+001
   1.52505454E+003	1.96578188E+005	-1.95507442E+001
   1.52505578E+003	1.96578028E+005	-1.95612582E+001
   1.52505702E+003	1.96577869E+005	-1.95612302E+001
   1.52505826E+003	1.96577709E+005	-1.95544103E+001
   1.52505950E+003	1.96577549E+005	-1.95457091E+001
   1.52506073E+003	1.96577389E+005	-1.95375829E+001
   1.52506197E+003	1.96577230E+005	-1.95294022E+001
   1.52506321E+003	1.96577070E+005	-1.95203828E+001
   1.52506445E+003	1.96576910E+005	-1.95115958E+001
   1.52506569E+003	1.96576751E+005	-1.95042228E+001
   1.52506693E+003	1.96576591E+005	-1.94982391E+001
   1.52506817E+003	1.96576431E+005	-1.94926511E+001
   1.52506941E+003	1.96576272E+005	-1.94856802E+001
   1.52507065E+003	1.96576112E+005	-1.94773157E+001
   1.52507189E+003	1.96575952E+005	-1.94725375E+001
   1.52507312E+003	1.96575793E+005	-1.94777102E+001
   1.52507436E+003	1.96575633E+005	-1.94915312E+001
   1.52507560E+003	1.96575473E+005	-1.95040188E+001
   1.52507684E+003	1.96575313E+005	-1.95080696E+001
   1.52507808E+003	1.96575154E+005	-1.95067374E+001
   1.52507932E+003	1.96574994E+005	-1.95039075E+001
   1.52508056E+003	1.96574834E+005	-1.94948503E+001
   1.52508180E+003	1.96574675E+005	-1.94746518E+001
   1.52508304E+003	1.96574515E+005	-1.94497358E+001
   1.52508427E+003	1.96574355E+005	-1.94316413E+001
   1.52508551E+003	1.96574196E+005	-1.94252433E+001
   1.52508675E+003	1.96574036E+005	-1.94304474E+001
   1.52508799E+003	1.96573876E+005	-1.94487541E+001
   1.52508923E+003	1.96573716E+005	-1.94803560E+001
   1.52509047E+003	1.96573557E+005	-1.95181328E+001
   1.52509171E+003	1.96573397E+005	-1.95513867E+001
   1.52509295E+003	1.96573237E+005	-1.95750104E+001
   1.52509419E+003	1.96573078E+005	-1.95900915E+001
   1.52509543E+003	1.96572918E+005	-1.95972612E+001
   1.52509666E+003	1.96572758E+005	-1.95946915E+001
   1.52509790E+003	1.96572599E+005	-1.95814471E+001
   1.52509914E+003	1.96572439E+005	-1.95597723E+001
   1.52510038E+003	1.96572279E+005	-1.95349630E+001
   1.52510162E+003	1.96572119E+005	-1.95144463E+001
   1.52510286E+003	1.96571960E+005	-1.95066655E+001
   1.52510410E+003	1.96571800E+005	-1.95178534E+001
   1.52510534E+003	1.96571640E+005	-1.95453260E+001
   1.52510658E+003	1.96571481E+005	-1.95747151E+001
   1.52510782E+003	1.96571321E+005	-1.95900966E+001
   1.52510905E+003	1.96571161E+005	-1.95875095E+001
   1.52511029E+003	1.96571002E+005	-1.95749562E+001
   1.52511153E+003	1.96570842E+005	-1.95629860E+001
   1.52511277E+003	1.96570682E+005	-1.95582306E+001
   1.52511401E+003	1.96570523E+005	-1.95600857E+001
   1.52511525E+003	1.96570363E+005	-1.95608440E+001
   1.52511649E+003	1.96570203E+005	-1.95522226E+001
   1.52511773E+003	1.96570043E+005	-1.95330565E+001
   1.52511897E+003	1.96569884E+005	-1.95102325E+001
   1.52512021E+003	1.96569724E+005	-1.94922781E+001
   1.52512145E+003	1.96569564E+005	-1.94833640E+001
   1.52512268E+003	1.96569405E+005	-1.94834491E+001
   1.52512392E+003	1.96569245E+005	-1.94897003E+001
   1.52512516E+003	1.96569085E+005	-1.94962829E+001
   1.52512640E+003	1.96568926E+005	-1.94987817E+001
   1.52512764E+003	1.96568766E+005	-1.95002081E+001
   1.52512888E+003	1.96568606E+005	-1.95067609E+001
   1.52513012E+003	1.96568446E+005	-1.95190884E+001
   1.52513136E+003	1.96568287E+005	-1.95334276E+001
   1.52513260E+003	1.96568127E+005	-1.95462712E+001
   1.52513384E+003	1.96567967E+005	-1.95519953E+001
   1.52513507E+003	1.96567808E+005	-1.95438182E+001
   1.52513631E+003	1.96567648E+005	-1.95238129E+001
   1.52513755E+003	1.96567488E+005	-1.95040198E+001
   1.52513879E+003	1.96567329E+005	-1.94933033E+001
   1.52514003E+003	1.96567169E+005	-1.94905378E+001
   1.52514127E+003	1.96567009E+005	-1.94909425E+001
   1.52514251E+003	1.96566849E+005	-1.94927947E+001
   1.52514375E+003	1.96566690E+005	-1.94986307E+001
   1.52514499E+003	1.96566530E+005	-1.95112505E+001
   1.52514623E+003	1.96566370E+005	-1.95285292E+001
   1.52514747E+003	1.96566211E+005	-1.95448233E+001
   1.52514870E+003	1.96566051E+005	-1.95558504E+001
   1.52514994E+003	1.96565891E+005	-1.95593682E+001
   1.52515118E+003	1.96565732E+005	-1.95549795E+001
   1.52515242E+003	1.96565572E+005	-1.95461871E+001
   1.52515366E+003	1.96565412E+005	-1.95393635E+001
   1.52515490E+003	1.96565252E+005	-1.95385891E+001
   1.52515614E+003	1.96565093E+005	-1.95422170E+001
   1.52515738E+003	1.96564933E+005	-1.95429910E+001
   1.52515862E+003	1.96564773E+005	-1.95322033E+001
   1.52515986E+003	1.96564614E+005	-1.95080390E+001
   1.52516110E+003	1.96564454E+005	-1.94787730E+001
   1.52516233E+003	1.96564294E+005	-1.94563928E+001
   1.52516357E+003	1.96564135E+005	-1.94498603E+001
   1.52516481E+003	1.96563975E+005	-1.94611235E+001
   1.52516605E+003	1.96563815E+005	-1.94833106E+001
   1.52516729E+003	1.96563656E+005	-1.95060953E+001
   1.52516853E+003	1.96563496E+005	-1.95245064E+001
   1.52516977E+003	1.96563336E+005	-1.95403158E+001
   1.52517101E+003	1.96563176E+005	-1.95555254E+001
   1.52517225E+003	1.96563017E+005	-1.95673606E+001
   1.52517349E+003	1.96562857E+005	-1.95710970E+001
   1.52517473E+003	1.96562697E+005	-1.95665966E+001
   1.52517596E+003	1.96562538E+005	-1.95589027E+001
   1.52517720E+003	1.96562378E+005	-1.95504054E+001
   1.52517844E+003	1.96562218E+005	-1.95354933E+001
   1.52517968E+003	1.96562059E+005	-1.95088084E+001
   1.52518092E+003	1.96561899E+005	-1.94772466E+001
   1.52518216E+003	1.96561739E+005	-1.94554943E+001
   1.52518340E+003	1.96561579E+005	-1.94500798E+001
   1.52518464E+003	1.96561420E+005	-1.94551830E+001
   1.52518588E+003	1.96561260E+005	-1.94618189E+001
   1.52518712E+003	1.96561100E+005	-1.94648867E+001
   1.52518836E+003	1.96560941E+005	-1.94648304E+001
   1.52518960E+003	1.96560781E+005	-1.94661990E+001
   1.52519083E+003	1.96560621E+005	-1.94718749E+001
   1.52519207E+003	1.96560462E+005	-1.94796678E+001
   1.52519331E+003	1.96560302E+005	-1.94869721E+001
   1.52519455E+003	1.96560142E+005	-1.94949630E+001
   1.52519579E+003	1.96559982E+005	-1.95045648E+001
   1.52519703E+003	1.96559823E+005	-1.95108958E+001
   1.52519827E+003	1.96559663E+005	-1.95073348E+001
   1.52519951E+003	1.96559503E+005	-1.94963628E+001
   1.52520075E+003	1.96559344E+005	-1.94897218E+001
   1.52520199E+003	1.96559184E+005	-1.94948203E+001
   1.52520323E+003	1.96559024E+005	-1.95081443E+001
   1.52520447E+003	1.96558865E+005	-1.95219877E+001
   1.52520570E+003	1.96558705E+005	-1.95288485E+001
   1.52520694E+003	1.96558545E+005	-1.95229409E+001
   1.52520818E+003	1.96558385E+005	-1.95070461E+001
   1.52520942E+003	1.96558226E+005	-1.94947707E+001
   1.52521066E+003	1.96558066E+005	-1.94991931E+001
   1.52521190E+003	1.96557906E+005	-1.95200968E+001
   1.52521314E+003	1.96557747E+005	-1.95460889E+001
   1.52521438E+003	1.96557587E+005	-1.95666209E+001
   1.52521562E+003	1.96557427E+005	-1.95761488E+001
   1.52521686E+003	1.96557268E+005	-1.95717914E+001
   1.52521810E+003	1.96557108E+005	-1.95558136E+001
   1.52521934E+003	1.96556948E+005	-1.95378209E+001
   1.52522058E+003	1.96556789E+005	-1.95290605E+001
   1.52522181E+003	1.96556629E+005	-1.95339038E+001
   1.52522305E+003	1.96556469E+005	-1.95478963E+001
   1.52522429E+003	1.96556309E+005	-1.95635391E+001
   1.52522553E+003	1.96556150E+005	-1.95743545E+001
   1.52522677E+003	1.96555990E+005	-1.95744214E+001
   1.52522801E+003	1.96555830E+005	-1.95610880E+001
   1.52522925E+003	1.96555671E+005	-1.95393826E+001
   1.52523049E+003	1.96555511E+005	-1.95193353E+001
   1.52523173E+003	1.96555351E+005	-1.95078793E+001
   1.52523297E+003	1.96555192E+005	-1.95050239E+001
   1.52523421E+003	1.96555032E+005	-1.95080057E+001
   1.52523545E+003	1.96554872E+005	-1.95161735E+001
   1.52523668E+003	1.96554712E+005	-1.95282353E+001
   1.52523792E+003	1.96554553E+005	-1.95379095E+001
   1.52523916E+003	1.96554393E+005	-1.95400955E+001
   1.52524040E+003	1.96554233E+005	-1.95390509E+001
   1.52524164E+003	1.96554074E+005	-1.95421083E+001
   1.52524288E+003	1.96553914E+005	-1.95485670E+001
   1.52524412E+003	1.96553754E+005	-1.95511489E+001
   1.52524536E+003	1.96553595E+005	-1.95453229E+001
   1.52524660E+003	1.96553435E+005	-1.95351737E+001
   1.52524784E+003	1.96553275E+005	-1.95322484E+001
   1.52524908E+003	1.96553115E+005	-1.95456776E+001
   1.52525032E+003	1.96552956E+005	-1.95693169E+001
   1.52525156E+003	1.96552796E+005	-1.95826778E+001
   1.52525280E+003	1.96552636E+005	-1.95714648E+001
   1.52525403E+003	1.96552477E+005	-1.95450142E+001
   1.52525527E+003	1.96552317E+005	-1.95263356E+001
   1.52525651E+003	1.96552157E+005	-1.95270064E+001
   1.52525775E+003	1.96551998E+005	-1.95387809E+001
   1.52525899E+003	1.96551838E+005	-1.95476711E+001
   1.52526023E+003	1.96551678E+005	-1.95484740E+001
   1.52526147E+003	1.96551518E+005	-1.95455259E+001
   1.52526271E+003	1.96551359E+005	-1.95446194E+001
   1.52526395E+003	1.96551199E+005	-1.95447211E+001
   1.52526519E+003	1.96551039E+005	-1.95379317E+001
   1.52526643E+003	1.96550880E+005	-1.95197660E+001
   1.52526767E+003	1.96550720E+005	-1.94960796E+001
   1.52526891E+003	1.96550560E+005	-1.94780942E+001
   1.52527014E+003	1.96550401E+005	-1.94755779E+001
   1.52527138E+003	1.96550241E+005	-1.94921387E+001
   1.52527262E+003	1.96550081E+005	-1.95185659E+001
   1.52527386E+003	1.96549922E+005	-1.95346288E+001
   1.52527510E+003	1.96549762E+005	-1.95273696E+001
   1.52527634E+003	1.96549602E+005	-1.95054239E+001
   1.52527758E+003	1.96549442E+005	-1.94881985E+001
   1.52527882E+003	1.96549283E+005	-1.94848616E+001
   1.52528006E+003	1.96549123E+005	-1.94905405E+001
   1.52528130E+003	1.96548963E+005	-1.94983816E+001
   1.52528254E+003	1.96548804E+005	-1.95062299E+001
   1.52528378E+003	1.96548644E+005	-1.95120667E+001
   1.52528502E+003	1.96548484E+005	-1.95125976E+001
   1.52528626E+003	1.96548325E+005	-1.95098919E+001
   1.52528749E+003	1.96548165E+005	-1.95106463E+001
   1.52528873E+003	1.96548005E+005	-1.95161362E+001
   1.52528997E+003	1.96547845E+005	-1.95222139E+001
   1.52529121E+003	1.96547686E+005	-1.95290185E+001
   1.52529245E+003	1.96547526E+005	-1.95406300E+001
   1.52529369E+003	1.96547366E+005	-1.95553798E+001
   1.52529493E+003	1.96547207E+005	-1.95647183E+001
   1.52529617E+003	1.96547047E+005	-1.95632883E+001
   1.52529741E+003	1.96546887E+005	-1.95546657E+001
   1.52529865E+003	1.96546728E+005	-1.95454377E+001
   1.52529989E+003	1.96546568E+005	-1.95386108E+001
   1.52530113E+003	1.96546408E+005	-1.95341520E+001
   1.52530237E+003	1.96546248E+005	-1.95312918E+001
   1.52530361E+003	1.96546089E+005	-1.95286286E+001
   1.52530485E+003	1.96545929E+005	-1.95247988E+001
   1.52530608E+003	1.96545769E+005	-1.95208249E+001
   1.52530732E+003	1.96545610E+005	-1.95216300E+001
   1.52530856E+003	1.96545450E+005	-1.95328849E+001
   1.52530980E+003	1.96545290E+005	-1.95529982E+001
   1.52531104E+003	1.96545131E+005	-1.95710379E+001
   1.52531228E+003	1.96544971E+005	-1.95774863E+001
   1.52531352E+003	1.96544811E+005	-1.95739372E+001
   1.52531476E+003	1.96544651E+005	-1.95687687E+001
   1.52531600E+003	1.96544492E+005	-1.95656225E+001
   1.52531724E+003	1.96544332E+005	-1.95583892E+001
   1.52531848E+003	1.96544172E+005	-1.95391296E+001
   1.52531972E+003	1.96544013E+005	-1.95096517E+001
   1.52532096E+003	1.96543853E+005	-1.94809450E+001
   1.52532220E+003	1.96543693E+005	-1.94622061E+001
   1.52532344E+003	1.96543534E+005	-1.94547139E+001
   1.52532468E+003	1.96543374E+005	-1.94557123E+001
   1.52532591E+003	1.96543214E+005	-1.94636750E+001
   1.52532715E+003	1.96543055E+005	-1.94768010E+001
   1.52532839E+003	1.96542895E+005	-1.94890226E+001
   1.52532963E+003	1.96542735E+005	-1.94939358E+001
   1.52533087E+003	1.96542575E+005	-1.94933505E+001
   1.52533211E+003	1.96542416E+005	-1.94958887E+001
   1.52533335E+003	1.96542256E+005	-1.95061519E+001
   1.52533459E+003	1.96542096E+005	-1.95199093E+001
   1.52533583E+003	1.96541937E+005	-1.95301058E+001
   1.52533707E+003	1.96541777E+005	-1.95334988E+001
   1.52533831E+003	1.96541617E+005	-1.95308101E+001
   1.52533955E+003	1.96541458E+005	-1.95252910E+001
   1.52534079E+003	1.96541298E+005	-1.95223403E+001
   1.52534203E+003	1.96541138E+005	-1.95245607E+001
   1.52534327E+003	1.96540978E+005	-1.95271298E+001
   1.52534451E+003	1.96540819E+005	-1.95241488E+001
   1.52534574E+003	1.96540659E+005	-1.95176906E+001
   1.52534698E+003	1.96540499E+005	-1.95155079E+001
   1.52534822E+003	1.96540340E+005	-1.95218290E+001
   1.52534946E+003	1.96540180E+005	-1.95328381E+001
   1.52535070E+003	1.96540020E+005	-1.95407009E+001
   1.52535194E+003	1.96539861E+005	-1.95424423E+001
   1.52535318E+003	1.96539701E+005	-1.95435076E+001
   1.52535442E+003	1.96539541E+005	-1.95503909E+001
   1.52535566E+003	1.96539381E+005	-1.95610876E+001
   1.52535690E+003	1.96539222E+005	-1.95647374E+001
   1.52535814E+003	1.96539062E+005	-1.95522045E+001
   1.52535938E+003	1.96538902E+005	-1.95280689E+001
   1.52536062E+003	1.96538743E+005	-1.95088052E+001
   1.52536186E+003	1.96538583E+005	-1.95063747E+001
   1.52536310E+003	1.96538423E+005	-1.95178043E+001
   1.52536434E+003	1.96538264E+005	-1.95329743E+001
   1.52536558E+003	1.96538104E+005	-1.95457144E+001
   1.52536682E+003	1.96537944E+005	-1.95537011E+001
   1.52536805E+003	1.96537785E+005	-1.95550179E+001
   1.52536929E+003	1.96537625E+005	-1.95496608E+001
   1.52537053E+003	1.96537465E+005	-1.95408343E+001
   1.52537177E+003	1.96537305E+005	-1.95327220E+001
   1.52537301E+003	1.96537146E+005	-1.95268928E+001
   1.52537425E+003	1.96536986E+005	-1.95210260E+001
   1.52537549E+003	1.96536826E+005	-1.95138214E+001
   1.52537673E+003	1.96536667E+005	-1.95091237E+001
   1.52537797E+003	1.96536507E+005	-1.95102784E+001
   1.52537921E+003	1.96536347E+005	-1.95149082E+001
   1.52538045E+003	1.96536188E+005	-1.95196230E+001
   1.52538169E+003	1.96536028E+005	-1.95237099E+001
   1.52538293E+003	1.96535868E+005	-1.95257680E+001
   1.52538417E+003	1.96535708E+005	-1.95236922E+001
   1.52538541E+003	1.96535549E+005	-1.95202866E+001
   1.52538665E+003	1.96535389E+005	-1.95217914E+001
   1.52538789E+003	1.96535229E+005	-1.95274032E+001
   1.52538913E+003	1.96535070E+005	-1.95282369E+001
   1.52539036E+003	1.96534910E+005	-1.95211254E+001
   1.52539160E+003	1.96534750E+005	-1.95143573E+001
   1.52539284E+003	1.96534591E+005	-1.95148383E+001
   1.52539408E+003	1.96534431E+005	-1.95188381E+001
   1.52539532E+003	1.96534271E+005	-1.95208273E+001
   1.52539656E+003	1.96534111E+005	-1.95231904E+001
   1.52539780E+003	1.96533952E+005	-1.95314771E+001
   1.52539904E+003	1.96533792E+005	-1.95466911E+001
   1.52540028E+003	1.96533632E+005	-1.95664459E+001
   1.52540152E+003	1.96533473E+005	-1.95876756E+001
   1.52540276E+003	1.96533313E+005	-1.96055930E+001
   1.52540400E+003	1.96533153E+005	-1.96155591E+001
   1.52540524E+003	1.96532994E+005	-1.96165350E+001
   1.52540648E+003	1.96532834E+005	-1.96081307E+001
   1.52540772E+003	1.96532674E+005	-1.95879046E+001
   1.52540896E+003	1.96532514E+005	-1.95574408E+001
   1.52541020E+003	1.96532355E+005	-1.95267519E+001
   1.52541144E+003	1.96532195E+005	-1.95061112E+001
   1.52541268E+003	1.96532035E+005	-1.94947440E+001
   1.52541392E+003	1.96531876E+005	-1.94832210E+001
   1.52541515E+003	1.96531716E+005	-1.94688872E+001
   1.52541639E+003	1.96531556E+005	-1.94630104E+001
   1.52541763E+003	1.96531397E+005	-1.94772205E+001
   1.52541887E+003	1.96531237E+005	-1.95077048E+001
   1.52542011E+003	1.96531077E+005	-1.95394812E+001
   1.52542135E+003	1.96530918E+005	-1.95611378E+001
   1.52542259E+003	1.96530758E+005	-1.95675883E+001
   1.52542383E+003	1.96530598E+005	-1.95560651E+001
   1.52542507E+003	1.96530438E+005	-1.95313372E+001
   1.52542631E+003	1.96530279E+005	-1.95090897E+001
   1.52542755E+003	1.96530119E+005	-1.95022193E+001
   1.52542879E+003	1.96529959E+005	-1.95070206E+001
   1.52543003E+003	1.96529800E+005	-1.95107099E+001
   1.52543127E+003	1.96529640E+005	-1.95082193E+001
   1.52543251E+003	1.96529480E+005	-1.95048577E+001
   1.52543375E+003	1.96529321E+005	-1.95052418E+001
   1.52543499E+003	1.96529161E+005	-1.95059443E+001
   1.52543623E+003	1.96529001E+005	-1.95018522E+001
   1.52543747E+003	1.96528841E+005	-1.94957536E+001
   1.52543871E+003	1.96528682E+005	-1.94943925E+001
   1.52543995E+003	1.96528522E+005	-1.94971308E+001
   1.52544119E+003	1.96528362E+005	-1.94972522E+001
   1.52544242E+003	1.96528203E+005	-1.94940990E+001
   1.52544366E+003	1.96528043E+005	-1.94958986E+001
   1.52544490E+003	1.96527883E+005	-1.95088526E+001
   1.52544614E+003	1.96527724E+005	-1.95285580E+001
   1.52544738E+003	1.96527564E+005	-1.95441180E+001
   1.52544862E+003	1.96527404E+005	-1.95478842E+001
   1.52544986E+003	1.96527244E+005	-1.95405469E+001
   1.52545110E+003	1.96527085E+005	-1.95290927E+001
   1.52545234E+003	1.96526925E+005	-1.95199398E+001
   1.52545358E+003	1.96526765E+005	-1.95129539E+001
   1.52545482E+003	1.96526606E+005	-1.95031142E+001
   1.52545606E+003	1.96526446E+005	-1.94891262E+001
   1.52545730E+003	1.96526286E+005	-1.94784165E+001
   1.52545854E+003	1.96526127E+005	-1.94795487E+001
   1.52545978E+003	1.96525967E+005	-1.94910149E+001
   1.52546102E+003	1.96525807E+005	-1.95031947E+001
   1.52546226E+003	1.96525647E+005	-1.95094534E+001
   1.52546350E+003	1.96525488E+005	-1.95101961E+001
   1.52546474E+003	1.96525328E+005	-1.95089299E+001
   1.52546598E+003	1.96525168E+005	-1.95083197E+001
   1.52546722E+003	1.96525009E+005	-1.95097478E+001
   1.52546846E+003	1.96524849E+005	-1.95148229E+001
   1.52546970E+003	1.96524689E+005	-1.95238411E+001
   1.52547094E+003	1.96524530E+005	-1.95332771E+001
   1.52547217E+003	1.96524370E+005	-1.95388311E+001
   1.52547341E+003	1.96524210E+005	-1.95383613E+001
   1.52547465E+003	1.96524051E+005	-1.95295464E+001
   1.52547589E+003	1.96523891E+005	-1.95122579E+001
   1.52547713E+003	1.96523731E+005	-1.94959334E+001
   1.52547837E+003	1.96523571E+005	-1.94943469E+001
   1.52547961E+003	1.96523412E+005	-1.95088284E+001
   1.52548085E+003	1.96523252E+005	-1.95257483E+001
   1.52548209E+003	1.96523092E+005	-1.95335659E+001
   1.52548333E+003	1.96522933E+005	-1.95327717E+001
   1.52548457E+003	1.96522773E+005	-1.95277185E+001
   1.52548581E+003	1.96522613E+005	-1.95200931E+001
   1.52548705E+003	1.96522454E+005	-1.95127635E+001
   1.52548829E+003	1.96522294E+005	-1.95109382E+001
   1.52548953E+003	1.96522134E+005	-1.95157982E+001
   1.52549077E+003	1.96521974E+005	-1.95211769E+001
   1.52549201E+003	1.96521815E+005	-1.95201170E+001
   1.52549325E+003	1.96521655E+005	-1.95137156E+001
   1.52549449E+003	1.96521495E+005	-1.95102399E+001
   1.52549573E+003	1.96521336E+005	-1.95157945E+001
   1.52549697E+003	1.96521176E+005	-1.95294214E+001
   1.52549821E+003	1.96521016E+005	-1.95454937E+001
   1.52549945E+003	1.96520857E+005	-1.95556933E+001
   1.52550069E+003	1.96520697E+005	-1.95532788E+001
   1.52550193E+003	1.96520537E+005	-1.95418893E+001
   1.52550317E+003	1.96520377E+005	-1.95336319E+001
   1.52550441E+003	1.96520218E+005	-1.95343887E+001
   1.52550565E+003	1.96520058E+005	-1.95380357E+001
   1.52550688E+003	1.96519898E+005	-1.95357814E+001
   1.52550812E+003	1.96519739E+005	-1.95255862E+001
   1.52550936E+003	1.96519579E+005	-1.95130696E+001
   1.52551060E+003	1.96519419E+005	-1.95065332E+001
   1.52551184E+003	1.96519260E+005	-1.95110091E+001
   1.52551308E+003	1.96519100E+005	-1.95251596E+001
   1.52551432E+003	1.96518940E+005	-1.95421349E+001
   1.52551556E+003	1.96518780E+005	-1.95536989E+001
   1.52551680E+003	1.96518621E+005	-1.95564048E+001
   1.52551804E+003	1.96518461E+005	-1.95544350E+001
   1.52551928E+003	1.96518301E+005	-1.95528588E+001
   1.52552052E+003	1.96518142E+005	-1.95488887E+001
   1.52552176E+003	1.96517982E+005	-1.95357412E+001
   1.52552300E+003	1.96517822E+005	-1.95146915E+001
   1.52552424E+003	1.96517663E+005	-1.94968639E+001
   1.52552548E+003	1.96517503E+005	-1.94916173E+001
   1.52552672E+003	1.96517343E+005	-1.94977036E+001
   1.52552796E+003	1.96517184E+005	-1.95075149E+001
   1.52552920E+003	1.96517024E+005	-1.95149899E+001
   1.52553044E+003	1.96516864E+005	-1.95174352E+001
   1.52553168E+003	1.96516704E+005	-1.95151462E+001
   1.52553292E+003	1.96516545E+005	-1.95110587E+001
   1.52553416E+003	1.96516385E+005	-1.95075023E+001
   1.52553540E+003	1.96516225E+005	-1.95037330E+001
   1.52553664E+003	1.96516066E+005	-1.94984454E+001
   1.52553788E+003	1.96515906E+005	-1.94928212E+001
   1.52553912E+003	1.96515746E+005	-1.94892744E+001
   1.52554036E+003	1.96515587E+005	-1.94890889E+001
   1.52554160E+003	1.96515427E+005	-1.94934888E+001
   1.52554284E+003	1.96515267E+005	-1.95051755E+001
   1.52554408E+003	1.96515107E+005	-1.95251141E+001
   1.52554532E+003	1.96514948E+005	-1.95471944E+001
   1.52554656E+003	1.96514788E+005	-1.95593100E+001
   1.52554780E+003	1.96514628E+005	-1.95537402E+001
   1.52554903E+003	1.96514469E+005	-1.95365661E+001
   1.52555027E+003	1.96514309E+005	-1.95231323E+001
   1.52555151E+003	1.96514149E+005	-1.95238346E+001
   1.52555275E+003	1.96513990E+005	-1.95363757E+001
   1.52555399E+003	1.96513830E+005	-1.95497857E+001
   1.52555523E+003	1.96513670E+005	-1.95542417E+001
   1.52555647E+003	1.96513510E+005	-1.95489308E+001
   1.52555771E+003	1.96513351E+005	-1.95405798E+001
   1.52555895E+003	1.96513191E+005	-1.95339271E+001
   1.52556019E+003	1.96513031E+005	-1.95259176E+001
   1.52556143E+003	1.96512872E+005	-1.95113402E+001
   1.52556267E+003	1.96512712E+005	-1.94938050E+001
   1.52556391E+003	1.96512552E+005	-1.94870022E+001
   1.52556515E+003	1.96512393E+005	-1.94998534E+001
   1.52556639E+003	1.96512233E+005	-1.95225154E+001
   1.52556763E+003	1.96512073E+005	-1.95350747E+001
   1.52556887E+003	1.96511914E+005	-1.95297830E+001
   1.52557011E+003	1.96511754E+005	-1.95163429E+001
   1.52557135E+003	1.96511594E+005	-1.95068341E+001
   1.52557259E+003	1.96511434E+005	-1.95041754E+001
   1.52557383E+003	1.96511275E+005	-1.95035720E+001
   1.52557507E+003	1.96511115E+005	-1.94987341E+001
   1.52557631E+003	1.96510955E+005	-1.94880853E+001
   1.52557755E+003	1.96510796E+005	-1.94778223E+001
   1.52557879E+003	1.96510636E+005	-1.94767137E+001
   1.52558003E+003	1.96510476E+005	-1.94868695E+001
   1.52558127E+003	1.96510317E+005	-1.95021139E+001
   1.52558251E+003	1.96510157E+005	-1.95159574E+001
